section_code,land_number,county_norm,land_section_name
5407,1078-0008,臺中巿,石圍墻段石圍墻小段
5407,1090-0020,臺中巿,石圍墻段石圍墻小段
5407,1097-0000,臺中巿,石圍墻段石圍墻小段
5407,1106-0000,臺中巿,石圍墻段石圍墻小段
5407,1106-0002,臺中巿,石圍墻段石圍墻小段
5407,1107-0000,臺中巿,石圍墻段石圍墻小段
5407,1107-0006,臺中巿,石圍墻段石圍墻小段
5407,1108-0000,臺中巿,石圍墻段石圍墻小段
5407,1108-0013,臺中巿,石圍墻段石圍墻小段
5407,1117-0001,臺中巿,石圍墻段石圍墻小段
5407,1129-0002,臺中巿,石圍墻段石圍墻小段
5407,1143-0004,臺中巿,石圍墻段石圍墻小段
5407,1149-0006,臺中巿,石圍墻段石圍墻小段
5407,1184-0004,臺中巿,石圍墻段石圍墻小段
5407,1186-0005,臺中巿,石圍墻段石圍墻小段
5407,1187-0005,臺中巿,石圍墻段石圍墻小段
5407,1187-0009,臺中巿,石圍墻段石圍墻小段
5407,1188-0003,臺中巿,石圍墻段石圍墻小段
5407,1190-0004,臺中巿,石圍墻段石圍墻小段
5407,1190-0005,臺中巿,石圍墻段石圍墻小段
5408,0234-0003,臺中巿,石圍墻段埤頭山小段
5409,0463-0003,臺中巿,石壁坑段
5409,0482-0008,臺中巿,石壁坑段
5409,0482-0012,臺中巿,石壁坑段
5409,0487-0002,臺中巿,石壁坑段
5409,0487-0016,臺中巿,石壁坑段
5409,0510-0001,臺中巿,石壁坑段
5409,0510-0010,臺中巿,石壁坑段
5409,0520-0009,臺中巿,石壁坑段
5409,0521-0026,臺中巿,石壁坑段
5409,0521-0043,臺中巿,石壁坑段
5409,0544-0006,臺中巿,石壁坑段
5409,0552-0002,臺中巿,石壁坑段
5409,0552-0003,臺中巿,石壁坑段
5409,0564-0000,臺中巿,石壁坑段
5409,0601-0022,臺中巿,石壁坑段
5409,0601-0023,臺中巿,石壁坑段
5409,0606-0001,臺中巿,石壁坑段
5409,0644-0001,臺中巿,石壁坑段
5410,0301-0000,臺中巿,新伯公段新伯公小段
5410,0340-0006,臺中巿,新伯公段新伯公小段
5410,0340-0017,臺中巿,新伯公段新伯公小段
5410,0340-0097,臺中巿,新伯公段新伯公小段
5410,0340-0099,臺中巿,新伯公段新伯公小段
5410,0425-0012,臺中巿,新伯公段新伯公小段
5410,0453-0000,臺中巿,新伯公段新伯公小段
5410,0454-0000,臺中巿,新伯公段新伯公小段
5410,0480-0000,臺中巿,新伯公段新伯公小段
5410,0481-0000,臺中巿,新伯公段新伯公小段
5411,0115-0010,臺中巿,新伯公段上城小段
5411,0187-0000,臺中巿,新伯公段上城小段
5411,0202-0000,臺中巿,新伯公段上城小段
5411,0202-0003,臺中巿,新伯公段上城小段
5411,0202-0004,臺中巿,新伯公段上城小段
5411,0203-0001,臺中巿,新伯公段上城小段
5411,0206-0003,臺中巿,新伯公段上城小段
5411,0206-0007,臺中巿,新伯公段上城小段
5411,0230-0000,臺中巿,新伯公段上城小段
5413,0508-0017,臺中巿,新伯公段番社小段
5413,0510-0000,臺中巿,新伯公段番社小段
5413,0510-0003,臺中巿,新伯公段番社小段
5414,0570-0001,臺中巿,大茅埔段
5414,0573-0004,臺中巿,大茅埔段
5414,1043-0021,臺中巿,大茅埔段
5414,1043-0049,臺中巿,大茅埔段
5414,1043-0061,臺中巿,大茅埔段
5414,1043-0096,臺中巿,大茅埔段
5414,1043-0176,臺中巿,大茅埔段
5414,1043-0186,臺中巿,大茅埔段
5414,1043-0206,臺中巿,大茅埔段
5414,1074-0000,臺中巿,大茅埔段
5414,1074-0009,臺中巿,大茅埔段
5414,1074-0014,臺中巿,大茅埔段
5414,1074-0020,臺中巿,大茅埔段
5414,1083-0011,臺中巿,大茅埔段
5414,1083-0058,臺中巿,大茅埔段
5414,1085-0001,臺中巿,大茅埔段
5414,1108-0000,臺中巿,大茅埔段
5414,1108-0002,臺中巿,大茅埔段
5414,1138-0000,臺中巿,大茅埔段
5414,1161-0000,臺中巿,大茅埔段
5414,1171-0002,臺中巿,大茅埔段
5414,1171-0003,臺中巿,大茅埔段
5414,1174-0000,臺中巿,大茅埔段
5414,1279-0000,臺中巿,大茅埔段
5414,1280-0000,臺中巿,大茅埔段
5414,1287-0000,臺中巿,大茅埔段
5414,1288-0000,臺中巿,大茅埔段
5414,1296-0001,臺中巿,大茅埔段
5414,1296-0003,臺中巿,大茅埔段
5414,1296-0006,臺中巿,大茅埔段
5414,1306-0000,臺中巿,大茅埔段
5414,1336-0000,臺中巿,大茅埔段
5414,1337-0002,臺中巿,大茅埔段
5414,1337-0003,臺中巿,大茅埔段
5414,1337-0004,臺中巿,大茅埔段
5414,1337-0013,臺中巿,大茅埔段
5414,1337-0017,臺中巿,大茅埔段
5414,1383-0000,臺中巿,大茅埔段
5414,1386-0000,臺中巿,大茅埔段
5414,1400-0000,臺中巿,大茅埔段
5414,1406-0003,臺中巿,大茅埔段
5414,2419-0018,臺中巿,大茅埔段
5414,2586-0000,臺中巿,大茅埔段
5414,2619-0000,臺中巿,大茅埔段
5414,2681-0000,臺中巿,大茅埔段
5414,2697-0000,臺中巿,大茅埔段
5414,2749-0000,臺中巿,大茅埔段
5414,2768-0000,臺中巿,大茅埔段
5414,2839-0002,臺中巿,大茅埔段
5414,2890-0000,臺中巿,大茅埔段
5414,2895-0000,臺中巿,大茅埔段
5414,2917-0000,臺中巿,大茅埔段
5414,2921-0000,臺中巿,大茅埔段
5414,2922-0000,臺中巿,大茅埔段
5414,2926-0000,臺中巿,大茅埔段
5414,2930-0000,臺中巿,大茅埔段
5414,2944-0001,臺中巿,大茅埔段
5414,2964-0000,臺中巿,大茅埔段
5414,3010-0000,臺中巿,大茅埔段
5414,3026-0000,臺中巿,大茅埔段
5414,3033-0000,臺中巿,大茅埔段
5414,3049-0000,臺中巿,大茅埔段
5414,3060-0000,臺中巿,大茅埔段
5414,3130-0005,臺中巿,大茅埔段
5414,3134-0004,臺中巿,大茅埔段
5414,3198-0001,臺中巿,大茅埔段
5414,3204-0000,臺中巿,大茅埔段
5414,3242-0001,臺中巿,大茅埔段
5414,3242-0002,臺中巿,大茅埔段
5414,3362-0000,臺中巿,大茅埔段
5414,3365-0001,臺中巿,大茅埔段
5414,3365-0002,臺中巿,大茅埔段
5414,3365-0003,臺中巿,大茅埔段
5414,3514-0000,臺中巿,大茅埔段
5414,3545-0000,臺中巿,大茅埔段
5414,3562-0000,臺中巿,大茅埔段
5414,3593-0003,臺中巿,大茅埔段
5414,3624-0000,臺中巿,大茅埔段
5414,3630-0002,臺中巿,大茅埔段
5414,3630-0003,臺中巿,大茅埔段
5414,3683-0000,臺中巿,大茅埔段
5414,3691-0000,臺中巿,大茅埔段
5414,3695-0000,臺中巿,大茅埔段
5414,3697-0000,臺中巿,大茅埔段
5414,3698-0000,臺中巿,大茅埔段
5414,3699-0000,臺中巿,大茅埔段
5414,3700-0000,臺中巿,大茅埔段
5414,3701-0002,臺中巿,大茅埔段
5414,3705-0001,臺中巿,大茅埔段
5414,3705-0002,臺中巿,大茅埔段
5414,3751-0000,臺中巿,大茅埔段
5414,3754-0000,臺中巿,大茅埔段
5414,3862-0000,臺中巿,大茅埔段
5414,3903-0000,臺中巿,大茅埔段
5414,3914-0001,臺中巿,大茅埔段
5414,3914-0002,臺中巿,大茅埔段
5414,3925-0000,臺中巿,大茅埔段
5414,3925-0002,臺中巿,大茅埔段
5414,3937-0000,臺中巿,大茅埔段
5414,3986-0001,臺中巿,大茅埔段
5414,4058-0000,臺中巿,大茅埔段
5414,4074-0000,臺中巿,大茅埔段
5414,4110-0000,臺中巿,大茅埔段
5414,4117-0000,臺中巿,大茅埔段
5414,4206-0000,臺中巿,大茅埔段
5414,4210-0000,臺中巿,大茅埔段
5414,4241-0000,臺中巿,大茅埔段
5414,4259-0000,臺中巿,大茅埔段
5414,4277-0000,臺中巿,大茅埔段
5414,4277-0001,臺中巿,大茅埔段
5414,4285-0000,臺中巿,大茅埔段
5414,4334-0000,臺中巿,大茅埔段
5414,4336-0001,臺中巿,大茅埔段
5414,4381-0004,臺中巿,大茅埔段
5414,4381-0008,臺中巿,大茅埔段
5414,4382-0000,臺中巿,大茅埔段
5414,4389-0000,臺中巿,大茅埔段
5414,4405-0000,臺中巿,大茅埔段
5414,4416-0000,臺中巿,大茅埔段
5414,4416-0001,臺中巿,大茅埔段
5414,4416-0003,臺中巿,大茅埔段
5414,4416-0004,臺中巿,大茅埔段
5414,4516-0000,臺中巿,大茅埔段
5414,4577-0000,臺中巿,大茅埔段
5414,4670-0000,臺中巿,大茅埔段
5414,4682-0000,臺中巿,大茅埔段
5414,4752-0000,臺中巿,大茅埔段
5414,4757-0000,臺中巿,大茅埔段
5414,4814-0000,臺中巿,大茅埔段
5414,4815-0000,臺中巿,大茅埔段
5414,4981-0002,臺中巿,大茅埔段
5414,4995-0000,臺中巿,大茅埔段
5414,5007-0000,臺中巿,大茅埔段
5414,5008-0000,臺中巿,大茅埔段
5414,5128-0000,臺中巿,大茅埔段
5414,5206-0000,臺中巿,大茅埔段
5414,5218-0000,臺中巿,大茅埔段
5414,5241-0004,臺中巿,大茅埔段
5414,5260-0000,臺中巿,大茅埔段
5414,5270-0001,臺中巿,大茅埔段
5414,5327-0000,臺中巿,大茅埔段
5414,5331-0000,臺中巿,大茅埔段
5444,0145-0000,臺中巿,東崎段
5444,0153-0000,臺中巿,東崎段
5444,0173-0000,臺中巿,東崎段
5444,0183-0000,臺中巿,東崎段
5444,0202-0000,臺中巿,東崎段
5444,0229-0000,臺中巿,東崎段
5447,0082-0000,臺中巿,玉高段
5447,0302-0000,臺中巿,玉高段
5447,0374-0000,臺中巿,玉高段
5447,0376-0000,臺中巿,玉高段
5447,0377-0000,臺中巿,玉高段
5447,0384-0000,臺中巿,玉高段
5447,0387-0000,臺中巿,玉高段
5447,0388-0000,臺中巿,玉高段
5447,0389-0000,臺中巿,玉高段
5447,0396-0000,臺中巿,玉高段
5447,0401-0000,臺中巿,玉高段
5447,0404-0000,臺中巿,玉高段
5447,0405-0000,臺中巿,玉高段
5447,0411-0000,臺中巿,玉高段
5447,0412-0000,臺中巿,玉高段
5447,0415-0000,臺中巿,玉高段
5447,0419-0000,臺中巿,玉高段
5447,0511-0000,臺中巿,玉高段
5447,0512-0000,臺中巿,玉高段
5447,0522-0000,臺中巿,玉高段
5447,0609-0000,臺中巿,玉高段
5448,1577-0000,臺中巿,伯公段
5451,0217-0000,臺中巿,慶東段
5451,0325-0000,臺中巿,慶東段
5451,0771-0000,臺中巿,慶東段
5452,0026-0000,臺中巿,慶福段
5452,0067-0000,臺中巿,慶福段
5452,0178-0000,臺中巿,慶福段
5452,0180-0000,臺中巿,慶福段
5452,0728-0000,臺中巿,慶福段
5452,0735-0000,臺中巿,慶福段
5452,0796-0000,臺中巿,慶福段
5452,0809-0000,臺中巿,慶福段
5452,0823-0000,臺中巿,慶福段
5452,0905-0000,臺中巿,慶福段
5453,0209-0000,臺中巿,坪埔段
5703,0405-0000,臺中巿,復盛段
5704,0005-0001,臺中巿,七分段十分小段
5704,0018-0008,臺中巿,七分段水井子小段
5704,0026-0001,臺中巿,七分段十分小段
5704,0041-0000,臺中巿,七分段十分小段
5704,0050-0003,臺中巿,七分段七分小段
5704,0055-0000,臺中巿,七分段十分小段
5704,0067-0011,臺中巿,七分段七分小段
5704,0075-0023,臺中巿,七分段十分小段
5704,0075-0027,臺中巿,七分段十分小段
5704,0128-0007,臺中巿,七分段水井子小段
5704,0133-0000,臺中巿,七分段水井子小段
5704,0151-0006,臺中巿,七分段水井子小段
5704,0193-0004,臺中巿,七分段七分小段
5704,0193-0005,臺中巿,七分段七分小段
5704,0218-0001,臺中巿,七分段七分小段
5704,0228-0003,臺中巿,七分段七分小段
5704,0237-0000,臺中巿,新七分段
5704,0245-0001,臺中巿,七分段七分小段
5704,0245-0002,臺中巿,七分段七分小段
5704,0285-0000,臺中巿,七分段七分小段
5704,0305-0005,臺中巿,七分段七分小段
5704,0306-0002,臺中巿,七分段七分小段
5704,0307-0003,臺中巿,七分段七分小段
5704,0308-0007,臺中巿,七分段七分小段
5704,0309-0000,臺中巿,七分段七分小段
5704,0570-0000,臺中巿,七分段七分小段
5704,0617-0000,臺中巿,新七分段
5704,0882-0000,臺中巿,新七分段
5704,1110-0001,臺中巿,新七分段
5704,1110-0003,臺中巿,新七分段
5704,1198-0000,臺中巿,新七分段
5704,1199-0000,臺中巿,新七分段
5704,1202-0000,臺中巿,新七分段
5704,1203-0000,臺中巿,新七分段
5705,0003-0000,臺中巿,七分段十分小段
5705,0069-0002,臺中巿,七分段十分小段
5705,0069-0003,臺中巿,七分段十分小段
5705,0075-0022,臺中巿,七分段十分小段
5706,0015-0013,臺中巿,七分段水井子小段
5706,0015-0014,臺中巿,七分段水井子小段
5706,0015-0017,臺中巿,七分段水井子小段
5706,0018-0011,臺中巿,七分段水井子小段
5706,0018-0041,臺中巿,七分段水井子小段
5706,0061-0005,臺中巿,七分段水井子小段
5706,0130-0010,臺中巿,七分段水井子小段
5706,0133-0013,臺中巿,七分段水井子小段
5706,0145-0000,臺中巿,七分段水井子小段
5706,0146-0001,臺中巿,七分段水井子小段
5706,0146-0002,臺中巿,七分段水井子小段
5706,0147-0005,臺中巿,七分段水井子小段
5706,0148-0000,臺中巿,七分段水井子小段
5706,0151-0005,臺中巿,七分段水井子小段
5706,0154-0000,臺中巿,七分段水井子小段
5706,0157-0000,臺中巿,七分段水井子小段
5706,0157-0005,臺中巿,七分段水井子小段
5706,0158-0000,臺中巿,七分段水井子小段
5707,0165-0136,臺中巿,大南段大南小段
5707,0165-0811,臺中巿,大南段大南小段
5707,0165-0812,臺中巿,大南段大南小段
5707,0698-0000,臺中巿,大南段大南小段
5707,1072-0000,臺中巿,大南段大南小段
5707,1072-0001,臺中巿,大南段大南小段
5708,0218-0000,臺中巿,大南段番社嶺小段
5708,0243-0009,臺中巿,大南段番社嶺小段
5708,0251-0000,臺中巿,大南段番社嶺小段
5709,0090-0012,臺中巿,水底寮段上水底寮小段
5709,0090-0024,臺中巿,水底寮段上水底寮小段
5709,0090-0051,臺中巿,水底寮段上水底寮小段
5709,0090-0055,臺中巿,水底寮段上水底寮小段
5709,0090-0101,臺中巿,水底寮段上水底寮小段
5709,0152-0571,臺中巿,水底寮段上水底寮小段
5709,0310-0139,臺中巿,水底寮段上水底寮小段
5709,0310-0294,臺中巿,水底寮段上水底寮小段
5709,0310-0420,臺中巿,水底寮段上水底寮小段
5709,0310-0453,臺中巿,水底寮段上水底寮小段
5709,0310-0559,臺中巿,水底寮段上水底寮小段
5709,0310-1047,臺中巿,水底寮段上水底寮小段
5709,0312-0020,臺中巿,水底寮段上水底寮小段
5709,0312-0033,臺中巿,水底寮段上水底寮小段
5709,0347-0000,臺中巿,水底寮段上水底寮小段
5709,0347-0001,臺中巿,水底寮段上水底寮小段
5709,0368-0004,臺中巿,水底寮段上水底寮小段
5709,0368-0014,臺中巿,水底寮段上水底寮小段
5709,0368-0018,臺中巿,水底寮段上水底寮小段
5709,0417-0232,臺中巿,水底寮段上水底寮小段
5709,0417-0236,臺中巿,水底寮段上水底寮小段
5709,0417-0292,臺中巿,水底寮段上水底寮小段
5709,0417-0308,臺中巿,水底寮段上水底寮小段
5709,0417-0422,臺中巿,水底寮段上水底寮小段
5709,0417-0423,臺中巿,水底寮段上水底寮小段
5709,0417-0431,臺中巿,水底寮段上水底寮小段
5709,0417-0434,臺中巿,水底寮段上水底寮小段
5709,0417-0450,臺中巿,水底寮段上水底寮小段
5709,0417-0474,臺中巿,水底寮段上水底寮小段
5709,0417-1059,臺中巿,水底寮段上水底寮小段
5709,0417-1062,臺中巿,水底寮段上水底寮小段
5709,0417-1126,臺中巿,水底寮段上水底寮小段
5709,0417-1127,臺中巿,水底寮段上水底寮小段
5709,0417-1136,臺中巿,水底寮段上水底寮小段
5709,0421-0031,臺中巿,水底寮段上水底寮小段
5709,0421-0135,臺中巿,水底寮段上水底寮小段
5709,0421-0152,臺中巿,水底寮段上水底寮小段
5709,0523-0000,臺中巿,水底寮段上水底寮小段
5709,0537-0000,臺中巿,水底寮段上水底寮小段
5709,0555-0000,臺中巿,水底寮段上水底寮小段
5709,0601-0000,臺中巿,水底寮段上水底寮小段
5709,0621-0000,臺中巿,水底寮段上水底寮小段
5709,0870-0000,臺中巿,水底寮段上水底寮小段
5709,1512-0000,臺中巿,水底寮段上水底寮小段
5709,1515-0002,臺中巿,水底寮段上水底寮小段
5709,1553-0000,臺中巿,水底寮段上水底寮小段
5709,1557-0006,臺中巿,水底寮段上水底寮小段
5709,1560-0003,臺中巿,水底寮段上水底寮小段
5709,1562-0001,臺中巿,水底寮段上水底寮小段
5709,1567-0000,臺中巿,水底寮段上水底寮小段
5709,1593-0002,臺中巿,水底寮段上水底寮小段
5709,1594-0002,臺中巿,水底寮段上水底寮小段
5709,1594-0007,臺中巿,水底寮段上水底寮小段
5709,1605-0000,臺中巿,水底寮段上水底寮小段
5709,1616-0000,臺中巿,水底寮段上水底寮小段
5709,1616-0003,臺中巿,水底寮段上水底寮小段
5709,1683-0000,臺中巿,水底寮段上水底寮小段
5709,1891-0000,臺中巿,水底寮段上水底寮小段
5709,2007-0000,臺中巿,水底寮段上水底寮小段
5709,2155-0000,臺中巿,水底寮段上水底寮小段
5709,2161-0000,臺中巿,水底寮段上水底寮小段
5709,2785-0000,臺中巿,水底寮段上水底寮小段
5709,2822-0000,臺中巿,水底寮段上水底寮小段
5709,2861-0000,臺中巿,水底寮段上水底寮小段
5709,2969-0000,臺中巿,水底寮段上水底寮小段
5709,3354-0000,臺中巿,水底寮段上水底寮小段
5709,3368-0000,臺中巿,水底寮段上水底寮小段
5709,3369-0000,臺中巿,水底寮段上水底寮小段
5709,3483-0000,臺中巿,水底寮段上水底寮小段
5709,3502-0000,臺中巿,水底寮段上水底寮小段
5710,0153-0005,臺中巿,水底寮段下水底寮小段
5710,0153-0024,臺中巿,水底寮段下水底寮小段
5710,0181-0000,臺中巿,水底寮段下水底寮小段
5710,0205-0023,臺中巿,水底寮段下水底寮小段
5712,0225-0000,臺中巿,馬力埔段
5714,0343-0001,臺中巿,二櫃段
5714,0531-0000,臺中巿,二櫃段
5714,0592-0000,臺中巿,二櫃段
5714,0600-0000,臺中巿,二櫃段
5714,0605-0008,臺中巿,二櫃段
5714,0610-0000,臺中巿,二櫃段
5714,0653-0000,臺中巿,二櫃段
5714,0685-0000,臺中巿,二櫃段
5715,0030-0000,臺中巿,三友部段
5715,0157-0000,臺中巿,三友部段
5715,0193-0000,臺中巿,三友部段
5715,0216-0000,臺中巿,三友部段
5715,0220-0000,臺中巿,三友部段
5715,0228-0000,臺中巿,三友部段
5715,0406-0000,臺中巿,三友部段
5715,0509-0000,臺中巿,三友部段
5715,0531-0000,臺中巿,三友部段
5715,0531-0001,臺中巿,三友部段
5715,0561-0000,臺中巿,三友部段
5715,0573-0000,臺中巿,三友部段
5715,0573-0010,臺中巿,三友部段
5715,0633-0000,臺中巿,三友部段
5715,0635-0000,臺中巿,三友部段
5716,0390-0000,臺中巿,食水嵙段
5716,0841-0000,臺中巿,食水嵙段
5716,0842-0001,臺中巿,食水嵙段
5716,0864-0000,臺中巿,食水嵙段
5716,0864-0001,臺中巿,食水嵙段
5716,0865-0001,臺中巿,食水嵙段
5717,0128-0000,臺中巿,中正段
5717,0129-0000,臺中巿,中正段
5717,0258-0000,臺中巿,中正段
5717,0621-0000,臺中巿,中正段
5717,0634-0000,臺中巿,中正段
5717,0635-0000,臺中巿,中正段
5717,0636-0000,臺中巿,中正段
5717,0648-0000,臺中巿,中正段
5720,0006-0000,臺中巿,國校段
5720,0014-0000,臺中巿,國校段
5720,0051-0001,臺中巿,國校段
5720,0105-0002,臺中巿,國校段
5722,0744-0000,臺中巿,新中段
5724,0060-0000,臺中巿,月湖段
5724,0213-0000,臺中巿,月湖段
5724,0375-0000,臺中巿,月湖段
5724,0675-0000,臺中巿,月湖段
5729,0029-0000,臺中巿,新水井段
5729,0030-0000,臺中巿,新水井段
5729,0033-0000,臺中巿,新水井段
5729,0034-0000,臺中巿,新水井段
5729,0054-0000,臺中巿,新水井段
5729,0061-0000,臺中巿,新水井段
5729,0064-0000,臺中巿,新水井段
5729,0090-0000,臺中巿,新水井段
5729,0177-0000,臺中巿,新水井段
5729,0198-0000,臺中巿,新水井段
5729,0225-0000,臺中巿,新水井段
5729,0226-0000,臺中巿,新水井段
5729,0227-0000,臺中巿,新水井段
5729,0374-0000,臺中巿,新水井段
5729,0420-0000,臺中巿,新水井段
5731,0923-0000,臺中巿,永興段
5731,1022-0000,臺中巿,永興段
5732,1108-0000,臺中巿,協中段
5732,1177-0000,臺中巿,協中段
5733,0040-0000,臺中巿,湳嶺段
5733,0042-0000,臺中巿,湳嶺段
5733,0425-0000,臺中巿,湳嶺段
5733,0493-0000,臺中巿,湳嶺段
5733,0550-0000,臺中巿,湳嶺段
5733,0586-0000,臺中巿,湳嶺段
5733,0588-0000,臺中巿,湳嶺段
5733,0589-0000,臺中巿,湳嶺段
5733,0590-0000,臺中巿,湳嶺段
5733,0591-0000,臺中巿,湳嶺段
5733,0840-0000,臺中巿,湳嶺段
5734, 0105-0000,臺中巿,新七分段
5734,0107-0000,臺中巿,新七分段
5734,0123-0000,臺中巿,新七分段
5734,0497-0000,臺中巿,新七分段
5734,0560-0000,臺中巿,新七分段
5734,0600-0000,臺中巿,新七分段
5734,0602-0000,臺中巿,新七分段
5734,0612-0000,臺中巿,新七分段
5734,0632-0000,臺中巿,新七分段
5734,0639-0000,臺中巿,新七分段
5734,0640-0000,臺中巿,新七分段
5734,0641-0000,臺中巿,新七分段
5734,0642-0000,臺中巿,新七分段
5734,0676-0000,臺中巿,新七分段
5734,0686-0000,臺中巿,新七分段
5734,0693-0000,臺中巿,新七分段
5734,0698-0000,臺中巿,新七分段
5734,0869-0000,臺中巿,新七分段
5734,0877-0000,臺中巿,新七分段
5734,0879-0000,臺中巿,新七分段
5734,0883-0000,臺中巿,新七分段
5734,0885-0000,臺中巿,新七分段
5734,0888-0000,臺中巿,新七分段
5734,0891-0000,臺中巿,新七分段
5734,0932-0000,臺中巿,新七分段
5734,0961-0000,臺中巿,新七分段
5734,0969-0000,臺中巿,新七分段
5734,1005-0000,臺中巿,新七分段
5734,1021-0000,臺中巿,新七分段
5734,1022-0000,臺中巿,新七分段
5734,1029-0000,臺中巿,新七分段
5734,1031-0000,臺中巿,新七分段
5734,1068-0000,臺中巿,新七分段
5734,1099-0000,臺中巿,新七分段
5734,1132-0000,臺中巿,新七分段
5734,1170-0000,臺中巿,新七分段
5734,1256-0000,臺中巿,新七分段
5734,1290-0000,臺中巿,新七分段
5734,1313-0000,臺中巿,新七分段
5734,1349-0000,臺中巿,新七分段
5734,1367-0000,臺中巿,新七分段
5734,1369-0000,臺中巿,新七分段
5900,0580-0032,臺中巿,石岡段
5901,0090-0007,臺中巿,石岡段金星面小段
5901,0090-0016,臺中巿,石岡段金星面小段
5901,0090-0078,臺中巿,石岡段金星面小段
5901,0090-0079,臺中巿,石岡段金星面小段
5901,0091-0000,臺中巿,石岡段金星面小段
5901,0091-0008,臺中巿,石岡段金星面小段
5901,0092-0000,臺中巿,石岡段金星面小段
5901,0541-0014,臺中巿,石岡段金星面小段
5901,0541-0016,臺中巿,石岡段金星面小段
5901,0541-0017,臺中巿,石岡段金星面小段
5901,0544-0001,臺中巿,石岡段金星面小段
5901,0580-0024,臺中巿,石岡段金星面小段
5901,0580-0201,臺中巿,石岡段金星面小段
5903,0075-0002,臺中巿,仙塘坪段
5903,0095-0034,臺中巿,仙塘坪段
5903,0167-0016,臺中巿,仙塘坪段
5903,0208-0000,臺中巿,仙塘坪段
5903,0208-0001,臺中巿,仙塘坪段
5903,0273-0003,臺中巿,仙塘坪段
5903,0319-0005,臺中巿,仙塘坪段
5903,0322-0001,臺中巿,仙塘坪段
5903,0365-0002,臺中巿,仙塘坪段
5903,0365-0003,臺中巿,仙塘坪段
5903,0374-0022,臺中巿,仙塘坪段
5903,0374-0023,臺中巿,仙塘坪段
5928,0264-0000,臺中巿,南眉段
5928,0327-0000,臺中巿,南眉段
5928,0361-0000,臺中巿,南眉段
5928,0364-0000,臺中巿,南眉段
5928,0471-0000,臺中巿,南眉段
5930,0116-0000,臺中巿,新金星面段
5930,0120-0000,臺中巿,新金星面段
5930,0160-0000,臺中巿,新金星面段
5930,0527-0000,臺中巿,新金星面段
5930,0647-0000,臺中巿,新金星面段
5930,0656-0000,臺中巿,新金星面段
5930,0669-0000,臺中巿,新金星面段
5930,0673-0000,臺中巿,新金星面段
5930,0675-0000,臺中巿,新金星面段
5930,0841-0000,臺中巿,新金星面段
5930,0843-0000,臺中巿,新金星面段
5930,1890-0000,臺中巿,新金星面段
5930,1891-0000,臺中巿,新金星面段
5930,1912-0000,臺中巿,新金星面段
5931,0263-0000,臺中巿,龍興段
5931,0542-0000,臺中巿,龍興段
5931,0669-0000,臺中巿,龍興段
5931,0813-0000,臺中巿,龍興段
5931,0815-0000,臺中巿,龍興段
5931,1157-0000,臺中巿,龍興段
6100,0208-0000,臺中巿,南勢段
6100,0208-0005,臺中巿,南勢段
6100,0228-0000,臺中巿,南勢段
6100,0532-0000,臺中巿,南勢段
6100,0532-0001,臺中巿,南勢段
6100,0714-0000,臺中巿,南勢段
6100,0735-0000,臺中巿,南勢段
6100,0813-0000,臺中巿,南勢段
6100,0813-0002,臺中巿,南勢段
6100,0813-0003,臺中巿,南勢段
6100,0898-0000,臺中巿,南勢段
6100,1070-0000,臺中巿,南勢段
6100,1428-0000,臺中巿,南勢段
6100,1435-0000,臺中巿,南勢段
6100,1457-0000,臺中巿,南勢段
6100,1457-0001,臺中巿,南勢段
6100,1480-0002,臺中巿,南勢段
6100,1525-0000,臺中巿,南勢段
6100,1525-0001,臺中巿,南勢段
6100,1582-0000,臺中巿,南勢段
6100,1593-0000,臺中巿,南勢段
6100,1632-0000,臺中巿,南勢段
6100,1651-0000,臺中巿,南勢段
6100,1659-0000,臺中巿,南勢段
6100,1673-0000,臺中巿,南勢段
6100,1685-0000,臺中巿,南勢段
6100,1689-0004,臺中巿,南勢段
6100,1749-0000,臺中巿,南勢段
6100,1753-0000,臺中巿,南勢段
6100,1753-0001,臺中巿,南勢段
6100,1753-0002,臺中巿,南勢段
6100,1769-0000,臺中巿,南勢段
6100,1770-0000,臺中巿,南勢段
6100,1792-0000,臺中巿,南勢段
6100,1793-0001,臺中巿,南勢段
6100,1794-0000,臺中巿,南勢段
6100,1796-0000,臺中巿,南勢段
6100,1814-0000,臺中巿,南勢段
6100,1814-0001,臺中巿,南勢段
6100,1988-0002,臺中巿,南勢段
6100,1988-0003,臺中巿,南勢段
6100,1990-0000,臺中巿,南勢段
6100,1991-0000,臺中巿,南勢段
6101,0663-0000,臺中巿,博愛段
6101,0664-0000,臺中巿,博愛段
6102,0052-0007,臺中巿,谷關段
6102,0053-0000,臺中巿,谷關段
6102,0060-0004,臺中巿,谷關段
6102,0066-0001,臺中巿,谷關段
6105,0015-0000,臺中巿,佳陽段
6105,0025-0000,臺中巿,佳陽段
6105,0025-0001,臺中巿,佳陽段
6105,0025-0002,臺中巿,佳陽段
6105,0477-0000,臺中巿,佳陽段
6106,0558-0016,臺中巿,梨山段
6107,0198-0002,臺中巿,松茂段
6107,0223-0001,臺中巿,松茂段
6114,0053-0025,臺中巿,福壽山段
6114,0289-0000,臺中巿,福壽山段
6114,0289-0023,臺中巿,福壽山段
6114,0293-0000,臺中巿,福壽山段
6115,0097-0000,臺中巿,雙崎段
6115,0782-0000,臺中巿,雙崎段
6115,0815-0000,臺中巿,雙崎段
